assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
415.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
265.0,"I see the effort, but they have made things worse.",7,2,"['effort', 'thing']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
40.0,Good.,7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
269.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
661.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
501.0,Good.,7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
8.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
109.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
168.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
182.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
283.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
639.0,Hard to read.,7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
99.0,"It is readable, though not perfect.",7,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
302.0,Good code readability.,1,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
303.0,"Styling is consistent, some commented out code",1,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
277.0,Code reads well.,1,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
542.0,Code is clean and generally readable.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
188.0,Code generally reads well. Some inconsistencies in documentation styling.,1,2,['inconsistency'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
261.0,Inconsistent bracing style and tabs.,1,2,"['bracing', 'style', 'tab']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
391.0,Readability is generally good.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
680.0,Code styling is consistent.,1,2,"['code', 'styling']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
672.0,Generally good readability. Some inconsistent spacing in places.,1,2,['place'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
575.0,Generally good readability. Some minor erroneous spaces/tabs.,1,2,['tab'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
223.0,Good readability.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
143.0,Okay readability. Breaklines between methods would be helpful.,1,2,"['breakline', 'method']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500551), ('Naming', 0.12500437), ('Structure', 0.1250025)]"
453.0,Generally good readability,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
484.0,Okay readability. A lot of commented out code.,1,2,"['lot', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
218.0,Generally good readability.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
481.0,Good code readability. Some inconsistent styling with if statements.,1,2,"['code', 'inconsistent', 'styling', 'statement']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
219.0,Generally good readability.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
327.0,Good readability.,1,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
290.0,Good code readability.,1,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
51.0,The submission is merely the handout code.,22,1,"['submission', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
490.0,.,22,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
124.0,Very readable code. Informative variable names and good use of white space and indentation.,22,1,"['code', 'name', 'indentation']",Indentation,0.6249878,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6249878), ('Access Modifier', 0.12500785), ('Naming', 0.12500235), ('Structure', 0.12500198)]"
236.0,"Very readable. Variable names great, whitespace used to good effect.",22,1,"['name', 'whitespace', 'effect']",Naming,0.62497896,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.62497896), ('Access Modifier', 0.12500884), ('Indentation', 0.12500839), ('Structure', 0.12500384)]"
549.0,"Good readability. Some variable names not specific enough e.g. ""rand"" for a random number.",22,1,"['name', 'rand', 'number']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
10.0,"Generally good. Some functions are very long, with many nested loops which does not aid readability.",22,1,"['function', 'loop', 'aid']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
292.0,"Very readable. Variable names great, whitespace perfect.",22,1,"['name', 'whitespace']",Naming,0.62497896,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.62497896), ('Access Modifier', 0.12500884), ('Indentation', 0.12500839), ('Structure', 0.12500384)]"
451.0,Broadly good readability however some functions have extra white-space and poorly placed comments.,22,1,['function'],Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
